# tic_id,sector,outburst,flare,tpeak,tpeak_ll,tpeak_ul,ampl,ampl_ll,ampl_ul,fwhm,fwhm_ll,fwhm_ul,duration,duration_ll,duration_ul,bol_energy,bol_energy_ll,bol_energy_ul,M_CME,M_CME_ll,M_CME_ul,tessmag,teff,radius,logg,type,tess_rot,kelt_rot,rot,FFD_alpha,FFD_beta,preb_chem,ozone_depl_cons,ozone_depl_perm
115190256,1,1,1,2458331.5363632035,7.975613698363304e-05,7.811561226844788e-05,0.11932353377716015,0.006712755927573033,0.007301872477199239,0.003199733537990034,0.0003402912669900637,0.0003584612152519222,0.04424377577109104,0.03892038920389204,0.04999383327166604,1.1911197293775311e+33,7.842072135078378e+31,9.835775085338253e+31,7.245625075916623e+19,6.929176005328956e+19,8.576832246449929e+20,12.612000470000003,3414.0,nan,nan,M0-M4.5,0.546,nan,0.546,-0.662748861799,21.0757087111,0.0,0.0,0.0
115190256,1,2,1,2458334.0626905435,1.875823363661766e-05,1.8567312508821487e-05,1.1718898412968994,0.03221117655989092,0.03720032150773944,0.0017723347132286632,0.00014256103404637838,0.00012722329260276286,0.03916039160391603,0.035850358503585034,0.04219042190421904,8.477391779854574e+33,4.479760294367042e+32,4.209585460211984e+32,1.4770081925160108e+20,1.3525874198561638e+20,1.0286270643833756e+22,12.612000470000003,3414.0,nan,nan,M0-M4.5,0.546,nan,0.546,-0.662748861799,21.0757087111,0.0,0.0,0.0
115190256,1,2,2,2458334.0653570807,0.00028365151956677437,0.00025932677090168,0.12347252514538777,0.019824931521069677,0.022021692841557403,0.006303058211439891,0.0006676324615491397,0.0007069972370878077,0.08796421297546309,0.07495741624082906,0.1021410214102141,2.5412153415774205e+33,4.503240644753558e+32,4.7736922430746454e+32,2.2651396290832846e+20,2.1789830771263835e+20,2.5054209709215853e+21,12.612000470000003,3414.0,nan,nan,M0-M4.5,0.546,nan,0.546,-0.662748861799,21.0757087111,0.0,0.0,0.0
115190256,1,3,1,2458350.2867188947,0.00014895712956786156,0.00015033921226859093,0.10700726983968921,0.0036712237846648482,0.0036798407194431476,0.008294534301499254,0.0005831312421779745,0.0006236662571965871,0.1113111131111311,0.10248102481024808,0.1208112081120811,2.834429013194721e+33,1.3911702587891047e+32,2.412155367360351e+32,1.6408250427533938e+20,1.5254472264324373e+20,4.424111323433707e+21,12.612000470000003,3414.0,nan,nan,M0-M4.5,0.546,nan,0.546,-0.662748861799,21.0757087111,0.0,0.0,0.0
115190256,1,4,1,2458351.9175271164,0.00010601989924907684,9.667454287409782e-05,0.11795785014065314,0.01241248038136851,0.017985715008241823,0.001487996347049229,0.0003030841912513287,0.00030114847419265975,0.020510205102051024,0.015840158401584023,0.025613589469228024,7.27949188209328e+32,7.740097575258338e+31,8.118382572957114e+31,4.291203043507562e+19,3.6424462355225813e+19,4.760620211434429e+20,12.612000470000003,3414.0,nan,nan,M0-M4.5,0.546,nan,0.546,-0.662748861799,21.0757087111,0.0,0.0,0.0
117545157,1,1,1,2458346.3210782455,5.755992606282234e-05,6.549060344696045e-05,0.8774255746883086,0.02338972896981084,0.02383748868448121,0.004332015060208071,0.00022154935460817586,0.00023512865751025135,0.09122424557578908,0.08616086160861608,0.09661763284299507,1.302547215928924e+33,5.696662955101697e+31,5.498562242231094e+31,7.914885178570737e+19,7.438542433549289e+19,1.0108682313832201e+21,14.125,3009.0,0.168,5.11491013,M4.5-M10,nan,nan,nan,nan,nan,0.0,0.0,0.0
126805047,1,1,1,2458326.877292632,7.740361616015434e-05,7.769791409373283e-05,0.1324872384479111,0.006478315393850964,0.006699954756543225,0.002468849186332382,0.00022589433982017843,0.0002542997298947327,0.035103684370177024,0.031470314703147026,0.039223725570589035,7.733558843331173e+31,4.322223373397293e+30,5.765724140187062e+30,2.3019303958236725e+19,2.1312859312006935e+19,3.00021863774216e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,1,2,2458326.900296523,0.00156845198944211,0.0018587815575301647,0.04086162165260073,0.006325473962228843,0.009267438001731756,0.06783505310494735,0.013117921840949245,0.0173743630156087,0.3043130431304313,0.2927395940626073,0.3202432024320243,5.092144195461981e+32,1.4339250065668849e+32,1.4424542582371899e+32,3.1559839463331127e+19,3.017724577711715e+19,6.619356065505157e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,2,1,2458327.977499639,9.368686005473137e-05,9.138090535998344e-05,0.08019169626434881,0.005151607990800541,0.005495903372885053,0.0025304427565692325,0.00028513179055126864,0.00031293108128642184,0.031233645669790033,0.02716027160271603,0.03579702463691303,5.087741652287697e+31,3.0970076406841347e+30,4.229811832066559e+30,2.4826515687332475e+19,2.3314054658840752e+19,2.1364579459467638e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,11,1,2458352.347278783,7.906556129455566e-05,8.682021871209145e-05,0.08512013778914657,0.00485079586445529,0.005304102877487088,0.00304685105354039,0.0003223563080318199,0.0003403543422250536,0.03828704953716204,0.03363700303669703,0.043327099937666036,6.235126609084216e+31,4.726599440676557e+30,6.358814855802067e+30,1.7892764047070851e+19,1.7365616364508135e+19,2.4069667794563354e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,3,1,2458328.6846496337,0.00013029063120484352,8.91396775841713e-05,0.09832799767355523,0.028735447244728,0.03917270322812587,0.001013846391934862,0.00037177131413628156,0.0007133102497726494,0.013280132801328018,0.007583409167425004,0.02479691463581303,2.6987334308537517e+31,3.4517518342070113e+30,4.88997711883244e+30,1.493479574475338e+19,1.3623476208863824e+19,1.733720637420764e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,4,1,2458329.852445839,0.00015739304944872856,0.00015929341316223145,0.07913787844063856,0.004658755474267112,0.004763077834861115,0.004898286438030815,0.0005491301503338765,0.0006099047895829299,0.06022060220602206,0.05248719153858204,0.06891735584022507,8.511090842831685e+31,7.382600787291022e+30,6.587217490020508e+30,1.7093022884337693e+19,1.624734193009734e+19,1.1878486249195409e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,5,1,2458333.329801495,0.00010806415230035782,0.00011481158435344696,0.06739703244273562,0.004930119671550076,0.00558367271184082,0.002829470985966826,0.00038355138408522347,0.000410344311948474,0.033093664269976036,0.027920279202792025,0.03885372187055204,4.258137425400238e+31,4.1056026221543084e+30,4.223500729661206e+30,6.809217146222694e+18,5.691717407643165e+18,5.583029725491364e+19,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,6,1,2458335.0772370705,0.0001222756691277027,0.0001307111233472824,0.13346209021018063,0.020750051220132765,0.03729077469189468,0.000645664789597222,0.0001832715173032633,0.0001873625422273965,0.009196758634252997,0.006293396267296011,0.01263012630126302,1.7522219270288282e+31,1.8121728657872423e+30,2.619280925752202e+30,4.662954661419254e+18,4.4164476691509514e+18,1.3691187327654072e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,7,1,2458345.8987364406,0.00011490285396575928,0.00012958422303199768,0.06285418039400356,0.00618616800944944,0.00715768300468346,0.002980982804371843,0.0005304584319160452,0.0006055086187110575,0.034093674270076035,0.027083604169375025,0.04246042460424604,4.651297259877966e+31,4.7834846180210304e+30,6.364072684285053e+30,2.689352349753582e+19,2.6090020394765464e+19,3.594796522559948e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,8,1,2458346.261811406,6.151478737592697e-05,6.28521665930748e-05,0.1631153292463527,0.007353435514081824,0.008228441372638395,0.0017626536584431235,0.00014607633042105464,0.0001482603560382773,0.026433597669310027,0.023963572969063027,0.029003623369567022,7.795723574777902e+31,4.745032674879378e+30,4.044614346368107e+30,2.1418201411702497e+19,1.9042317573386965e+19,4.262544404806993e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
126805047,1,9,1,2458350.0673668142,0.00012985384091734886,0.0001801569014787674,0.1696826104902838,0.009429153280974795,0.04168507996233059,0.0021794079216332913,0.001371428042210796,0.0003322833017595111,0.03300033000330002,0.01206345396787302,0.04004373377067104,8.57479227025125e+31,2.524447740353665e+31,1.9686001181874055e+31,1.2213404666180178e+19,1.1109217466129183e+19,4.107359610240622e+20,11.93999958,2955.0,nan,nan,M4.5-M10,0.482,nan,0.482,-0.722093539356,22.351317282,0.0,0.0,0.0
