# tic_id,sector,outburst,flare,tpeak,tpeak_ll,tpeak_ul,ampl,ampl_ll,ampl_ul,fwhm,fwhm_ll,fwhm_ul,duration,duration_ll,duration_ul,bol_energy,bol_energy_ll,bol_energy_ul,M_CME,M_CME_ll,M_CME_ul,tessmag,teff,radius,logg,type,tess_rot,kelt_rot,rot,FFD_alpha,FFD_beta,preb_chem,ozone_depl_cons,ozone_depl_perm
426011964,1,1,1,2458331.303,1.29E-05,1.3E-05,1.475758314,0.033408875,0.03635411,0.001846299,7.22E-05,6.89E-05,0.04232709,0.040527072,0.044073774,7.36E+32,1.27E+31,1.72E+31,1.02E+20,8.97E+19,4.48E+21,12.76000023,2968,nan,nan,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
431383040,1,1,1,2458326.646,0.000108328,0.000121213,0.081280134,0.006302925,0.007003022,0.00271895,0.00038661,0.000435918,0.033697004,0.028203615,0.040070401,1.79E+32,1.97E+31,2.46E+31,2.14E+19,1.93E+19,2.94E+20,12.63300037,3147,nan,nan,M0-M4.5,nan,nan,nan,-0.863758605,27.1108998,0,0,0
431479577,1,1,1,2458337.962,0.000129326,0.000136483,0.148440206,0.015991765,0.018276861,0.002868437,0.000522563,0.000613371,0.042007087,0.033353667,0.052497192,4.87E+32,7.7E+31,5.86E+31,5.5E+19,5.05E+19,1.1E+21,13.51200008,3214,0.24600001,5.01067019,M0-M4.5,0.597,nan,0.597,nan,nan,0,0,0
441024908,1,1,1,2458341.958,8.82E-05,0.000100865,0.165674665,0.014705851,0.016768102,0.001230682,0.00019093,0.000209305,0.018523519,0.015290153,0.022190222,8.26E+32,8.54E+31,9.82E+31,6.72E+19,6.12E+19,1.69E+21,12.07199955,3468,0.37099999,4.88060999,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
441082917,1,1,1,2458325.583,0.000134092,0.000132206,0.404532466,0.030460443,0.031457278,0.003336634,0.000439999,0.000524916,0.06098061,0.052123855,0.071614049,3.21E+32,3.72E+31,3.26E+31,4.32E+19,4.15E+19,4.14E+20,14.23999977,2956,0.154,5.13527012,M4.5-M10,nan,nan,nan,-0.517722344,15.89363242,0,0,0
441398770,1,1,1,2458330.882,0.00024475,0.000276664,0.003316454,0.000462407,0.000512159,0.004259717,0.001009821,0.001210511,0.007173405,0.00466338,0.010640106,9.93E+31,1.95E+31,2.56E+31,2.09E+19,1.93E+19,1.21E+20,7.39599991,3241,0.64899999,4.63872004,M0-M4.5,nan,nan,nan,-0.518629183,16.80145791,1,0,1
441420236,1,1,1,2458335.368,0.001088739,0.001275849,0.00388797,0.000631945,0.000641617,0.021727159,0.004635449,0.006447502,0.042910429,0.028246949,0.064493978,1.04E+33,2.26E+32,3.67E+32,9.85E+19,9.27E+19,1.12E+21,6.75500011,3588,0.69800001,4.60198021,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
441423591,1,1,1,2458336.239,5.6E-05,5.49E-05,0.101839098,0.0025891,0.00260686,0.00457468,0.00021724,0.000216025,0.060543939,0.057250573,0.063857305,1.64E+34,5.92E+32,6.97E+32,2.69E+20,2.5E+20,3.99E+21,11.24400043,4145,0.67316902,4.59426022,FGK,nan,nan,nan,-0.928952143,30.40893604,0,0,0
444151146,1,1,1,2458334.406,7.57E-05,7.43E-05,0.247064665,0.025792225,0.034096379,0.001894709,0.000362447,0.000382344,0.031270313,0.024680247,0.038640386,2.76E+32,2.13E+31,3.02E+31,3.49E+19,3.27E+19,8.8E+20,13.54199982,3088,0.19499999,5.07320023,M4.5-M10,nan,nan,nan,-1.305994352,41.53653776,0,0,0
50274085,1,1,1,2458333.168,7.44E-05,7.39E-05,0.826564028,0.022306929,0.022362743,0.005094649,0.000263408,0.000274345,0.106191062,0.100227669,0.112424458,7.08E+33,2.83E+32,2.32E+32,2.89E+20,2.75E+20,3.64E+21,14.1260004,3237,nan,nan,M0-M4.5,nan,nan,nan,-0.619056446,19.25482193,0,0,0
50472380,1,1,1,2458333.974,4.71E-05,4.48E-05,1.989599658,0.031652709,0.029549448,0.002653341,0.00014455,0.000141623,0.063680637,0.060063934,0.067224006,5.06E+33,3.98E+32,2.78E+32,1.87E+20,1.76E+20,3.84E+21,12.8760004,3090,nan,nan,M4.5-M10,nan,nan,nan,-0.347350174,10.06114945,1,0,0
52019004,1,1,1,2458327.908,8.05E-05,7.57E-05,0.086991918,0.006444216,0.007487526,0.001704839,0.000216214,0.000227492,0.021556882,0.018396851,0.02503025,5.69E+32,3.29E+31,5.79E+31,5.19E+19,4.59E+19,9.07E+20,11.86600018,3493,0.384,4.86855984,M0-M4.5,nan,nan,nan,-0.585506397,18.32196462,0,0,0
52242947,1,1,1,2458334.815,1E-05,1.02E-05,11.03844927,0.096557074,0.098153968,0.001947857,3.03E-05,3.09E-05,0.058737254,0.057763911,0.059730597,5.95E+33,6.61E+31,6.08E+31,1.69E+20,1.58E+20,3.84E+21,13.68999958,2975,0.15899999,5.12553978,M4.5-M10,nan,nan,nan,-0.339590307,10.27377019,1,0,0
52256020,1,1,1,2458330.879,0.000138025,0.000137526,0.342730169,0.033556639,0.036066547,0.00254132,0.000421514,0.000524316,0.044930449,0.0366937,0.055303886,nan,nan,nan,nan,nan,nan,14.74800014,nan,nan,nan,FGK,nan,nan,nan,nan,nan,0,0,0
53726408,1,1,1,2458325.939,0.000141658,0.000139416,0.109291136,0.006918363,0.007425014,0.005065635,0.000631422,0.000693231,0.068380684,0.058773921,0.079157458,6.45E+32,5.64E+31,6.68E+31,9.26E+19,8.8E+19,9.55E+20,12.70499992,3226,0.25099999,5.00457001,M0-M4.5,0.73,nan,0.73,-0.252723109,7.434029628,1,0,0
53752822,1,1,1,2458341.487,9.39E-05,9.33E-05,0.186126217,0.015704762,0.018654678,0.001476965,0.000224575,0.000241365,0.022870229,0.018983523,0.027200272,3.07E+32,2.27E+31,2.93E+31,3.41E+19,3.21E+19,2.89E+20,13.08500004,3233,0.25400001,5.00166988,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
53842250,1,1,1,2458341.526,4.54E-05,4.66E-05,0.966999428,0.029850397,0.030363932,0.002139676,0.000130476,0.000141442,0.045803791,0.042787095,0.049083824,9.74E+32,4.44E+31,4.44E+31,1.14E+20,1.1E+20,2.7E+21,14.14000034,3057,0.184,5.08776999,M4.5-M10,0.523,nan,0.523,-0.963908235,30.54830933,0,0,0
53842668,1,1,1,2458328.037,0.000131896,0.000130879,0.091318363,0.006840262,0.007287249,0.003203586,0.000438737,0.000511769,0.041093744,0.03466368,0.048720487,5.22E+32,6.95E+31,6.2E+31,2.39E+19,2.22E+19,7.94E+20,12.22299957,3328,0.29899999,4.95098019,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
53851254,1,1,1,2458328.571,0.000116594,0.000119684,0.113953865,0.003100937,0.003155811,0.008713741,0.000473231,0.000502963,0.11899119,0.111677783,0.126804601,8.07E+33,3.31E+32,4.14E+32,8.54E+20,8.28E+20,1.63E+22,12.0170002,3685,0.48500001,4.78211021,M0-M4.5,0.88,nan,0.88,-0.486706381,15.47206488,0,0,0
53976470,1,1,1,2458331.749,0.000104839,9.41E-05,0.264264623,0.073773974,0.138808403,0.001083005,0.00048482,0.000699184,0.018136848,0.009310093,0.032546992,9.31E+31,1.94E+31,2.13E+31,2.2E+19,2.05E+19,3.44E+20,13.75800037,2956,0.154,5.13527012,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
55269690,1,1,1,2458327.851,0.000285327,0.000246385,0.076470159,0.002748041,0.002584072,0.014944389,0.001158537,0.001110555,0.181828485,0.165858325,0.197325307,8.9E+34,7.62E+33,5.85E+33,1.1E+21,1.06E+21,3.04E+22,11.01599979,4974.779785,0.79876602,4.51164007,FGK,nan,1.17154,1.17154,-0.594425636,19.63041137,0,0,1
55453391,1,1,1,2458334.047,0.00013049,0.000153431,0.146169298,0.013151255,0.015516273,0.002771523,0.000430436,0.000453934,0.040427071,0.033323667,0.048263816,5.15E+32,5.31E+31,6.43E+31,4.61E+19,4.42E+19,5.45E+20,13.53999996,3210,nan,nan,M0-M4.5,nan,nan,nan,-0.343737115,9.983870084,1,0,0
55525518,1,1,1,2458344.57,4.8E-05,3.95E-05,0.469558711,0.104884319,0.133631879,0.000516374,0.000141974,0.0002044,0.00971343,0.006700067,0.014206809,1.95E+32,2.1E+31,2.64E+31,2.6E+19,2.41E+19,4.32E+20,13.8760004,3100,nan,nan,FGK,nan,nan,nan,nan,nan,0,0,0
55663720,1,1,1,2458335.695,0.000149119,0.000154417,0.058072403,0.005732489,0.006236464,0.003386426,0.000584966,0.000700995,0.037737044,0.030136968,0.047100471,6.14E+32,6.48E+31,9.19E+31,7.18E+19,6.71E+19,1.88E+21,12.52099991,3345,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
55744694,1,1,1,2458327.491,8.53E-05,0.000108024,0.095932152,0.005093267,0.005293156,0.003712987,0.00034826,0.000390634,0.048310483,0.043093764,0.054217209,2.27E+33,1.76E+32,1.56E+32,1.03E+20,9.87E+19,1.88E+21,12.01799965,3618,0.44999999,4.81052017,M0-M4.5,nan,nan,nan,-1.0866065,34.76094221,0,0,0
71274771,1,1,1,2458340.842,0.000124478,0.000125532,0.041198198,0.001259507,0.001294054,0.009349212,0.000646735,0.000685926,0.092284256,0.084897516,0.100207669,3.2E+33,1.85E+32,1.8E+32,7.85E+19,7.24E+19,8.42E+20,10.19400024,3641,nan,nan,M0-M4.5,nan,nan,nan,-3.677541121,122.1227059,0,0,0
79011520,1,1,1,2458325.978,2.08E-05,2.14E-05,4.322828351,0.052247751,0.05227262,0.002388055,7.35E-05,7.5E-05,0.06397064,0.061900619,0.066083994,2.82E+33,6.56E+31,1.02E+32,1.11E+20,1.04E+20,1.8E+21,12.68400002,2959,nan,nan,M4.5-M10,nan,nan,nan,-0.34400507,10.30934245,1,0,0
79301671,1,1,1,2458352.877,0.000116278,5.56E-05,0.430644021,0.021585341,0.126257746,0.002524752,0.001448284,0.000302524,0.046710467,0.019716864,0.054920549,3.29E+33,1.47E+33,2.87E+32,1.64E+20,1.55E+20,1.99E+21,12.54699993,3431,0.352,4.89679003,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
79301672,1,1,1,2458352.206,0.000554835,0.000615214,0.08192302,0.006083425,0.006335196,0.016962473,0.002548489,0.003141761,0.210732107,0.174931749,0.255342553,6.03E+33,7.19E+32,8.78E+32,2.04E+20,1.91E+20,2.75E+21,12.47799969,3507,0.39199999,4.86038017,M0-M4.5,nan,nan,nan,-0.261573799,7.776461842,1,0,0
79491341,1,1,1,2458338.151,0.000127497,0.000125754,0.060035672,0.006537937,0.007373569,0.002546984,0.000449326,0.00051559,0.028696954,0.022733561,0.035827025,3.25E+32,3.9E+31,4.42E+31,3.87E+19,3.62E+19,6.52E+20,12.3760004,3329,0.30000001,4.94957018,M0-M4.5,nan,nan,nan,-0.290512905,8.454268258,1,0,0
80055369,1,1,1,2458335.655,4.8E-05,4.62E-05,0.419607287,0.011982622,0.013085865,0.003390961,0.000219543,0.000213357,0.062420624,0.058047247,0.066744001,2.83E+33,1.62E+32,9.74E+31,1.65E+20,1.5E+20,2.28E+21,13.22700024,3332,0.301,4.9496398,M0-M4.5,nan,nan,nan,-0.570880065,17.64976057,0,0,0
80083663,1,1,1,2458333.4,0.000123202,0.000124672,0.235441707,0.01934382,0.021079829,0.003468594,0.000546579,0.000625317,0.056647233,0.046820468,0.068120681,3.22E+33,2.93E+32,4E+32,2.02E+20,1.93E+20,4.28E+21,13.81900024,3493,0.384,4.86745977,M0-M4.5,nan,nan,nan,-0.569264909,18.15590451,0,0,0
88246378,1,1,1,2458329.378,5.68E-05,6.15E-05,0.124235351,0.006569567,0.007130166,0.002615869,0.000261069,0.000272088,0.036567032,0.032436991,0.040973743,2.56E+32,1.14E+31,2.02E+31,1.74E+19,1.63E+19,3.81E+20,12.22999954,3101,nan,nan,M0-M4.5,nan,nan,nan,-0.784810151,24.57029075,0,0,0
89257479,1,1,1,2458329.64,2.31E-05,2.18E-05,0.256666768,0.019081027,0.02088561,0.000705583,6.65E-05,7.35E-05,0.011736784,0.010453438,0.013180132,1.12E+32,3.01E+30,2.09E+30,3.33E+19,3.16E+19,3.26E+20,10.625,3106,0.20200001,5.06325006,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
92254720,1,1,1,2458343.909,9.29E-05,9.06E-05,0.058349302,0.004697086,0.005462325,0.002673122,0.000402597,0.00042927,0.029833632,0.02463358,0.035660357,9.24E+32,7.78E+31,9.69E+31,6.29E+19,6E+19,1.36E+21,11.50800037,3605,0.44299999,4.8167901,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
92350846,1,1,1,2458345.817,5.17E-05,5.88E-05,0.450021127,0.026389145,0.031707903,0.001771027,0.000242313,0.000274616,0.033043664,0.028190282,0.038667053,1.07E+33,8.45E+31,8.7E+31,7.21E+19,6.6E+19,1.9E+21,13.04699993,3238,0.25600001,5.00035,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
92500085,1,1,1,2458335.67,6.85E-05,7.14E-05,0.093738685,0.006673991,0.007763872,0.002584457,0.000348825,0.000365663,0.033400334,0.028276949,0.039003723,3.09E+33,2.56E+32,3.22E+32,9.28E+19,8.72E+19,1.39E+21,12.07600021,3801,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
92595555,1,1,1,2458326.885,0.000104132,0.000106102,0.049147866,0.003810378,0.004080007,0.003236398,0.000449844,0.000537808,0.034063674,0.028493618,0.040840408,3.61E+32,4.25E+31,3.89E+31,4.97E+19,4.72E+19,1.15E+21,11.42500019,3359,0.31400001,4.93592978,M0-M4.5,nan,nan,nan,-0.621345427,19.30211198,0,0,0
92630250,1,1,1,2458327.36,0.000372475,0.000392281,0.124801687,0.007721122,0.007486812,0.014316732,0.001602102,0.001801541,0.200382004,0.174918416,0.229115624,2.11E+33,2.11E+32,2.93E+32,1.84E+20,1.8E+20,2.11E+21,13.20400047,3236,0.255,5.00010014,M0-M4.5,nan,nan,nan,-0.631035325,20.03924691,0,0,0
92733838,1,1,1,2458344.255,0.000149852,0.000133663,0.422879163,0.071483632,0.116465305,0.00094837,0.000277917,0.000325874,0.017480175,0.011913452,0.024603579,1.06E+32,1.99E+31,1.2E+31,1.42E+19,1.35E+19,2.69E+20,14.15799999,2966,0.156,5.13496017,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
92877691,1,1,1,2458332.34,0.000120727,0.000134301,0.176756363,0.016568539,0.017894975,0.003584692,0.000545499,0.00063881,0.054823882,0.045370454,0.066090661,7.53E+32,6.89E+31,9.73E+31,8.29E+19,7.43E+19,1.34E+21,13.61999989,3202,0.23999999,5.01844978,M0-M4.5,0.644,nan,0.644,nan,nan,0,0,0
99494149,1,1,1,2458335.899,0.000180282,0.00020664,0.051675388,0.005591278,0.005985132,0.004352602,0.000901854,0.001192109,0.046620466,0.035493688,0.06164395,1.34E+33,1.73E+32,3.06E+32,1.19E+20,1.14E+20,2.48E+21,12.01599979,3591,0.43599999,4.82220984,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
99566892,1,1,2,2458326.68,5.24E-05,5.6E-05,0.158379616,0.007392511,0.00785709,0.002735292,0.000232448,0.000254918,0.040717074,0.036810368,0.045053784,5.13E+32,2.56E+31,2.41E+31,4.42E+19,4.27E+19,1.22E+21,12.12100029,3225,0.25099999,5.00457001,M0-M4.5,nan,nan,nan,-0.544254472,17.06128614,0,0,0
100100909,2,1,1,2458358.206,0.000100954,9.53E-05,0.254427596,0.029371395,0.043662528,0.001078198,0.000231878,0.000236368,0.017906846,0.01368347,0.022580226,3.78E+31,3.69E+30,4.68E+30,8.13E+18,7.6E+18,1.35E+20,13.21899986,2848,nan,nan,M4.5-M10,0.179,nan,0.179,-1.028721042,31.72700862,0,0,0
101936401,2,1,1,2458372.974,3.63E-05,3.66E-05,0.048463552,0.001552915,0.001602514,0.002665636,0.000151781,0.000156612,0.027916946,0.026023594,0.029896966,3.01E+33,1.04E+32,1.47E+32,2.43E+20,2.34E+20,2.76E+21,9.47700024,3980,0.63816601,nan,FGK,nan,nan,nan,nan,nan,0,0,0
101963752,2,1,1,2458376.604,8.34E-05,8.33E-05,0.088900463,0.003116455,0.003127424,0.003663026,0.000338364,0.000339424,0.046620466,0.041873752,0.051457181,1.64E+34,1.48E+33,1.57E+33,3.99E+20,3.83E+20,7.18E+21,10.47299957,4257,0.84910297,4.39305019,FGK,nan,nan,nan,nan,nan,0,0,0
102032397,2,1,1,2458359.123,0.000203127,0.000232958,0.054434759,0.002059973,0.002176255,0.008761493,0.00073622,0.000833412,0.095537622,0.086360864,0.106024394,6.76E+34,4.56E+33,4.66E+33,1.05E+21,9.75E+20,1.41E+22,10.49400043,5318,0.95889503,4.43686008,FGK,nan,1.34286,1.34286,-0.410274949,13.2776866,1,0,1
102064049,2,1,1,2458369.128,7.19E-05,7.11E-05,0.343780347,0.032063757,0.040036401,0.002108836,0.000358115,0.000373896,0.03730704,0.03035697,0.044907116,2.42E+32,2.34E+31,2.15E+31,2.95E+19,2.68E+19,3.06E+20,14.4289999,2986,0.162,5.12319994,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
102071750,2,1,1,2458356.438,0.000442866,0.000528418,0.03016943,0.003497404,0.002933688,0.012158226,0.003141999,0.004868311,0.105964393,0.074457411,0.154254876,3.42E+32,7.56E+31,9.95E+31,1.9E+19,1.8E+19,4.99E+20,12.01099968,3148,nan,nan,M0-M4.5,nan,nan,nan,-1.366084721,43.62474404,0,0,0
102086756,2,1,1,2458363.394,1.79E-05,1.7E-05,0.424222882,0.009632246,0.010325344,0.002025795,8.19E-05,7.73E-05,0.03736704,0.035697024,0.038977056,2.51E+33,6.73E+31,5.25E+31,3.05E+20,2.95E+20,4.54E+21,11.43500042,3363,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
111755544,2,1,1,2458355.081,0.000107849,9.79E-05,0.158563772,0.015730369,0.019322277,0.001973439,0.000362971,0.000394798,0.029386961,0.023350234,0.036277029,6.96E+32,7.51E+31,6.99E+31,1.52E+20,1.45E+20,2E+21,13.13300037,3340,0.30500001,4.9454999,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
114794572,2,1,2,2458356.593,0.000145223,0.000128677,0.384390606,0.023205105,0.026953208,0.004159166,0.000343001,0.000330759,0.075250753,0.068194015,0.082330823,9.54E+32,8.44E+31,8.35E+31,6.29E+19,6.1E+19,8.92E+20,13.61299992,3104,0.20100001,5.0650301,M0-M4.5,nan,nan,nan,-0.43787033,13.76629877,1,0,0
114818487,2,1,1,2458364.387,0.000139559,0.000101503,0.179178849,0.038041768,0.061054865,0.001359831,0.000476123,0.000612926,0.020863542,0.012773461,0.032360324,4.14E+31,6.38E+30,8.12E+30,1.09E+19,1E+19,1.4E+20,14.11800003,2856,0.134,5.1798501,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
114819903,2,1,1,2458355.511,5.27E-05,5.54E-05,0.108611765,0.004299759,0.004595182,0.003111167,0.000227408,0.000232126,0.041923753,0.038423718,0.045570456,3.78E+33,1.97E+32,2.05E+32,1.72E+20,1.66E+20,2.45E+21,11.81599998,3722,0.50400001,4.76757002,M0-M4.5,nan,nan,nan,-0.768152012,24.75969981,0,0,0
114851071,2,1,1,2458361.281,1.72E-05,3.24E-05,0.155089569,0.029427936,0.029353083,0.000671938,0.000152173,0.000264924,0.0099501,0.007283406,0.014473478,3.57E+32,3.93E+31,5.2E+31,2.45E+19,2.25E+19,2.59E+20,10.90999985,3458,0.366,4.88433981,M0-M4.5,nan,nan,nan,-0.740321137,23.46032134,0,0,0
114858562,2,1,1,2458369.89,0.000223055,0.000239484,0.167543991,0.021385817,0.023365523,0.003023314,0.00064949,0.000844317,0.045640456,0.03462368,0.060250603,1.3E+32,1.84E+31,2.59E+31,2.46E+19,2.4E+19,2.5E+20,14.12899971,2963,0.155,5.13695002,M4.5-M10,0.346,nan,0.346,nan,nan,0,0,0
115242296,2,1,1,2458369.539,4.18E-05,3.87E-05,0.397405907,0.012709103,0.013279082,0.002396942,0.000129629,0.000135773,0.04365377,0.041027077,0.046427131,1.9E+33,7.08E+31,6.34E+31,1.61E+20,1.55E+20,2.35E+21,13.11800003,3310,0.29100001,4.95935011,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
115242300,2,1,1,2458366.289,3.81E-05,4.61E-05,0.125650702,0.010700978,0.013116748,0.001011804,0.00017297,0.000197341,0.014183475,0.011476781,0.017400174,4.82E+32,4.47E+31,4.82E+31,3.32E+19,3.12E+19,5.85E+20,10.12100029,3447,0.36000001,4.89049006,M0-M4.5,0.214,nan,0.214,-0.966727466,30.88566813,0,0,0
115693552,2,1,1,2458354.746,7.16E-05,6.66E-05,0.284351771,0.017788006,0.020491935,0.00180933,0.000199013,0.000205698,0.030776974,0.027016937,0.034777014,5.4E+32,4.32E+31,2.59E+31,3.83E+19,3.58E+19,1.06E+21,13.35099983,3173,0.228,5.03218985,M0-M4.5,0.811,nan,0.811,nan,nan,0,0,0
116157661,2,1,1,2458360.847,0.000106849,0.000108028,0.061979078,0.005454135,0.006082782,0.00293624,0.000446883,0.000485917,0.033430334,0.027490275,0.040150402,1.67E+32,1.63E+31,2.22E+31,2.77E+19,2.67E+19,6.73E+20,12.24400043,3099,nan,nan,M4.5-M10,0.859,nan,0.859,-0.377881149,11.39592716,1,0,0
117874958,2,1,1,2458362.02,0.000259554,0.000242577,0.177298129,0.021502635,0.021728471,0.00541297,0.000934227,0.000977002,0.082850829,0.066400664,0.100504338,8.44E+32,1.34E+32,1.79E+32,6.38E+19,5.94E+19,9.98E+20,11.47700024,3129,nan,nan,M0-M4.5,nan,nan,nan,-0.752282869,23.7846606,0,0,0
117874959,2,1,1,2458362.017,8.3E-05,7.2E-05,0.092586282,0.005270617,0.006673419,0.001774816,0.000266656,0.000248718,0.022853562,0.019093524,0.026583599,6.76E+32,8.08E+31,7.83E+31,3.96E+19,3.74E+19,6.69E+20,10.18400002,3524,nan,nan,M0-M4.5,nan,nan,nan,-0.323062946,9.849018906,1,0,0
120488589,2,1,1,2458361.662,5.78E-05,6.14E-05,0.12912688,0.006589121,0.007011709,0.003112096,0.000305251,0.00031809,0.043953773,0.039090391,0.049127158,5.39E+32,4.33E+31,3.85E+31,4.1E+19,3.94E+19,9.18E+20,12.05500031,3279,0.27599999,4.97490978,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
120506718,2,1,1,2458357.891,8.41E-05,8.06E-05,0.186493582,0.006539428,0.006517055,0.004454443,0.000263365,0.000285064,0.06901069,0.064380644,0.07402074,3.85E+32,1.66E+31,1.78E+31,3.01E+19,2.84E+19,1.14E+21,12.78600025,3048,nan,nan,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
120522722,2,1,1,2458360.232,8.72E-05,8.59E-05,0.5584911,0.054278656,0.069848012,0.001125351,0.000188095,0.000198985,0.021866885,0.017870179,0.02629693,8.13E+31,5.25E+30,8.57E+30,8.7E+18,8.28E+18,3.1E+20,14.33500004,2771,0.125,5.22233009,M4.5-M10,0.1,nan,0.1,nan,nan,0,0,0
120609299,2,1,1,2458372.719,0.000110711,0.000104993,0.147669407,0.016914555,0.020811734,0.001672081,0.000322543,0.000369048,0.024453578,0.019120191,0.030853642,5.23E+31,6.72E+30,5.71E+30,5.56E+18,4.94E+18,1.09E+20,13.4829998,2905,0.142,5.15916014,M4.5-M10,nan,nan,nan,nan,nan,0,0,0
12393800,2,1,1,2458357.992,0.000341754,0.00034149,0.037593364,0.001386228,0.001384019,0.024551863,0.001802276,0.001889757,0.234019007,0.213672137,0.255579222,2.39E+35,2.04E+34,1.52E+34,1.92E+21,1.8E+21,3.05E+22,10.69799995,5283,1.35106003,4.13450003,FGK,nan,nan,nan,nan,nan,0,0,0
12421477,2,1,1,2458369.81,0.000139805,0.000150443,0.053696237,0.002931766,0.003087875,0.005233267,0.000531709,0.000577833,0.056800568,0.050050501,0.064273976,1.4E+33,1.23E+32,1.1E+32,1.24E+20,1.18E+20,2.95E+21,11.61499977,3545,0.412,4.84311008,M0-M4.5,0.359,nan,0.359,-0.530128563,16.62167098,0,0,0
12423835,2,1,1,2458355.975,2.08E-05,2.11E-05,1.865431777,0.025219549,0.024924196,0.002563404,7.15E-05,7.84E-05,0.060927276,0.059103924,0.062913962,6.97E+33,1.12E+32,1.93E+32,3.94E+20,3.82E+20,6.59E+21,12.93099976,3257,0.26499999,4.98814011,M0-M4.5,nan,nan,nan,-0.606377456,19.54221793,0,0,0
12471629,2,1,1,2458370.391,0.000114128,0.000109891,0.068820002,0.005877,0.006346645,0.002563898,0.00036371,0.000412506,0.030186969,0.025176918,0.03602036,2.28E+32,2.11E+31,3.01E+31,3.01E+19,2.85E+19,6.74E+20,11.64900017,3256,0.26499999,4.98814011,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
12509218,2,1,1,2458356.768,0.000118511,0.000124342,0.042901085,0.00352307,0.003709707,0.003784389,0.000577345,0.00073197,0.037920379,0.031116978,0.046647133,1.61E+32,1.83E+31,1.95E+31,3.1E+19,2.85E+19,5.68E+20,11.42500019,3192,0.236,5.02301979,M0-M4.5,0.837,nan,0.837,-1.084152847,34.4557734,0,0,0
12931952,2,1,1,2458359.915,0.00034307,0.000374918,0.036011068,0.003397555,0.003742109,0.009485328,0.002392203,0.002918937,0.088894222,0.063870639,0.120797875,3.26E+32,5.19E+31,8.82E+31,5.74E+19,5.52E+19,6.8E+20,12.4289999,3218,0.24699999,5.01097012,M0-M4.5,0.35,nan,0.35,-0.491892202,14.74110364,0,0,0
141271216,2,1,1,2458361.506,7.35E-05,7.21E-05,0.426534855,0.029131518,0.032714992,0.001817713,0.000210663,0.000222686,0.033563669,0.029266959,0.038220382,9.94E+32,5.83E+31,6.06E+31,1.38E+20,1.35E+20,1.28E+21,13.68799973,3167,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
141807839,2,1,1,2458375.052,5.46E-05,5.97E-05,0.07037721,0.004207955,0.004580972,0.002459301,0.000255671,0.000264536,0.029160292,0.025626923,0.032936996,6.42E+32,4.06E+31,5.1E+31,4.91E+19,4.71E+19,1.4E+21,11.18500042,3474,nan,nan,M0-M4.5,0.847,nan,0.847,-0.753879257,23.70269986,0,0,0
142082467,2,1,1,2458357.694,4.68E-05,4.76E-05,0.440154912,0.032669803,0.037344558,0.00197051,0.00025378,0.000271029,0.036610366,0.031420314,0.042300423,8.42E+32,7.58E+31,6.59E+31,5.32E+19,5.02E+19,9.11E+20,13.61699963,3155,nan,nan,M0-M4.5,nan,nan,nan,nan,nan,0,0,0
142082942,2,1,1,2458360.254,6.17E-05,6.3E-05,0.233570193,0.014303277,0.015062506,0.001980083,0.000204846,0.000221164,0.032280323,0.028536952,0.036380364,4.92E+32,3.36E+31,3.28E+31,4.88E+19,4.61E+19,9.65E+20,12.92199993,3177,nan,nan,M0-M4.5,0.925,nan,0.925,nan,nan,0,0,0
142107618,2,1,1,2458359.515,0.000160389,0.000137135,0.112623724,0.021807622,0.042567331,0.001125874,0.00040987,0.000431752,0.015323487,0.009166758,0.023066897,7.21E+31,1.02E+31,1.32E+31,8.9E+18,8.3E+18,1.27E+20,12.96100044,3115,0.205,5.06043005,M0-M4.5,0.961,nan,0.961,-0.942565098,29.00656553,0,0,0
144406668,2,1,1,2458365.637,0.000109808,0.000113861,0.048980109,0.002899366,0.002816897,0.005206488,0.000525345,0.000538457,0.054730547,0.048150482,0.061583949,1.11E+34,1.46E+33,1.02E+33,2.49E+20,2.36E+20,2.58E+21,10.85000038,4275,0.72364199,4.54433012,FGK,nan,nan,nan,-0.596091644,19.31265748,0,0,1
